player_name,minutes_played,goals,assists,key_passes,pass_rate,defensive_actions,discipline_score,age,appearances,total_injuries_last_year,days_injured_last_year,sentiment_score,mentions_count,positive_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,injury_severity_score,injury_risk_score,is_injured,position_group,goals_per_min,age_squared,minutes_squared,market_value
Simulated_Player_497,-0.13352477497103954,0.4085163525694587,0.6760602756005059,0.8843436885804666,-0.5801863296254455,1.6508423752856511,-0.2923694725143706,0.1759656186619989,0.9881081456138218,-0.909226188204709,-0.7953754734713536,0.11685021507588873,-0.7941228786904991,0.6739873445287403,74.49584987805811,-1.0484451399295551,-1.3154858081816627,0.0,0.0,1.018328886925272,0.0,2.2030822783850788,0.1269679764012904,0.1598573737979771,-0.3443634810180339,236349.34930225415
Simulated_Player_498,2.1462982516266282,-0.5355538860076384,-0.5063943274614899,-0.642657007484202,1.1418726289299694,-1.1251278561246594,-0.23504268498656217,-0.171650802832282,11.728009255495477,-0.1232949297190605,-0.07791341049793424,0.5457449642183515,1.7807378455931093,0.7497147208696163,320.6244505270215,4.708454576982016,0.6395859187167552,0.0,2.041598604704986,2.0156015194576655,0.0,0.99938535875912,-0.6633251444375418,-0.23442802432182794,2.5808968751239107,52927.26324045975
Simulated_Player_499,1.207971731486457,-0.7601528778148268,0.09315812042184515,-0.32146467784650323,-1.527640897171363,1.5456556340157857,0.12227967632866357,0.5591126508969952,5.668894286135244,0.6187078057083129,-0.22882031640804695,0.9214521928346077,-0.49489028941463326,0.7458560335131446,207.1691828609027,0.7145488531575871,-1.7071415651270434,0.0,0.9757029304365887,1.9289525923358903,0.0,2.8739030090581146,-0.6956570506319262,0.5077183809895148,1.0582081383896327,137175.68038914583
Simulated_Player_500,-0.9796830209221482,-0.15299315196551064,1.2922337607404442,0.6223832422362211,-0.6036286621619356,0.6576212875455545,0.6621726008448587,0.5353489697189248,6.026558656740298,2.361364090045875,3.771526592726393,0.7986248776428303,-0.050167057370832734,0.6757038061551549,140.74664055262403,-0.8474170294192032,-0.05227453765599899,0.0,3.034508453533101,3.125607613447981,1.0603586548014323,3.155352664529912,0.18153778706247656,0.5593913040596827,-0.8383747155659033,51986.52221077557
Simulated_Player_501,-0.5008421312428627,-0.15409633410674575,-0.5265911041906861,0.9100182967136228,-1.4691878398494465,-1.2859734272448904,-1.0063272755160992,-0.5150588554460693,2.0228184826585993,-0.8532167004502824,-0.6934845776725207,-2.065345049118435,1.0624643948710242,0.32170022511704227,248.84433817626226,2.721938524090114,0.5537513481096187,0.9014514629473249,0.0,1.0161217895712453,0.0,3.3614943117540363,-0.15246110507499006,-0.5612580268413893,-0.6048116475252048,753539.0928772612
Simulated_Player_502,1.3538382357547356,0.20521203877432267,0.7281707905667727,1.5162620176934862,-0.8214390799978504,0.19669783027931334,-1.3867795741449311,2.7102431143137045,3.8251487776610524,1.5672720095435388,0.4715363422996827,1.0743132610081223,2.943854479105282,0.7139462052727095,213.4705199397468,1.6236594036464316,-0.9764457152874261,0.0,2.065206639573681,2.708730925204807,1.027591350960452,0.0,-0.33120985697869126,2.985835419230131,1.4147017209205215,1035747.3687333437
Simulated_Player_503,0.22943150548896463,-0.15915056022655646,0.6604276500308425,1.235170585924657,0.16077929024684895,-0.9648600949736292,0.053106283909458915,-1.748345440842042,1.8752859384474245,-0.09766593097054826,0.2812677302830598,0.3621125456686585,-0.18298239743818334,0.6284830674646775,92.45271960161438,-0.054118072392947726,1.1060710706372219,0.0,1.9316519258317193,2.0343646267017186,0.0,2.8262903557054293,-0.33299306313812227,-1.6571697410858475,-0.010310662676561461,277481.8997332397
Simulated_Player_504,-0.29711350825778504,-0.30156182530567743,-1.6765370971746871,0.2670424267710537,0.4314343198825959,-0.4146155202924797,-1.2658803543547386,-0.1987778371052694,11.91510487191155,-0.10377979788964733,-0.2422528192914744,1.2434255901909292,2.1731235915465144,0.8009242646138444,151.93602452817032,0.7719791262533091,1.019625672866217,0.0,1.0151296114797626,1.0127711986547288,1.0769652392747422,1.0246892181750578,-0.3273168123718753,-0.24782141629951418,-0.48284962293810446,95325.27132326739
Simulated_Player_505,-1.3288527382928748,-0.16717913458124767,-1.2381096360885968,-0.6196710280716737,-0.8514373696595819,-1.2008574984431133,2.1075729518689856,-0.5089214105120198,10.351486530730575,-0.11438395361002852,-0.4715756913607953,0.5346778834027676,0.703148567112421,0.6440452062515585,181.8140851911191,1.919946129097053,1.713898654329223,0.0,1.0085901397212782,0.9959974873464128,0.0,2.9166098594812726,0.41352518668237853,-0.5839685089760772,-1.072061396357689,163354.30914258762
Simulated_Player_506,0.2965983004135642,-0.16601318372731663,-0.5069779783234778,-0.6194983088125912,-1.3675493817365014,-0.39706446589535815,-0.7238853104923562,0.5624245842780324,6.908783024434396,-0.10613590377626292,0.3862969096544638,-1.9153184414424007,-0.8351048325453543,0.29335177375276006,70.89550753347281,-0.7612873837919629,-0.4154655207045059,0.9430294226243779,1.921542540293377,2.1098381395788905,0.0,2.133283895313762,-0.3504695955891033,0.5121357671556284,0.07810152913178059,98582.60068541001
Simulated_Player_507,0.7863005210040425,2.1113987960331295,2.4910440455900997,2.249490301159186,0.06207696268178269,0.6897191719863767,1.1662809940866223,-0.18581994397590304,6.921696941286312,-0.9004952923953438,-0.8094907382587275,1.2428558563541439,1.9548916563470728,0.8091982232228543,175.1294270011641,1.6448722983163067,-0.5475161760041788,0.0,0.0,1.0394791531036434,0.0,0.0,0.5322950505736659,-0.23514088595004748,0.6106359512016114,123604.74873991682
Simulated_Player_508,-1.6005042111566359,2.516606132125866,-1.0609482375132515,-2.2690610154974706,0.31304254483310723,0.3056955647460288,-0.9477794246885431,0.5056024592144833,14.332545494289175,1.4265300108592642,0.21482488164145372,-1.9704263734835514,-0.8998803041564317,0.3015361764179585,133.75618542882273,0.5541951653026249,-1.6035449227789655,0.8971570762750128,2.019393310092639,2.76745684616131,0.0,2.9339134289363984,7.586717520735743,0.5016964025220563,-1.1780934310822935,26222.38265462872
Simulated_Player_509,-0.9046463705831345,0.030215020835591997,-1.1157714595722346,-0.6904982699174746,1.4065810085720614,-1.1743174651068276,1.4748823038527024,0.17392525158565708,17.874382014652596,-0.9039366899101106,-0.7978514214419873,-0.24413189062435514,-0.31353416712923293,0.5273319906663252,116.09491296114577,-0.4229012861565572,-0.11987549606290682,0.0,0.0,0.9697018729052544,0.0,2.148306831180958,0.3199440774032067,0.1497405641812531,-0.9104192441499366,4874711.337895522
Simulated_Player_510,1.6145189800777262,-0.7119387525054733,0.10039190501210994,0.5915388008619028,-0.06731234258796662,1.5566330519898013,0.26897239209900864,1.5122865765547995,7.122122002606408,-0.8136809965595058,-0.7701110226304541,-1.8155371532516027,-1.10717583378292,0.38097639798523575,117.31687455735155,-1.1044878976769377,-0.9801246737117656,0.9801215010603761,0.0,0.9747803700542796,0.0,2.0479870008355596,-0.7547610893249079,1.7618644642763523,1.6373159701570241,24028.465972036734
Simulated_Player_511,-0.7684447443163275,0.02866486428229314,1.9408652547132619,1.6198766797850452,-1.4111902295178904,1.0640844098976308,-0.8492543949381046,-0.5878161044322542,14.887796177985813,0.7025344906990326,-0.05391422263397619,0.37852989198729114,0.5063482218299886,0.6985901430089904,180.15136802958364,0.783621450085142,0.9158471681781287,0.0,2.0417147239817375,1.993154190857113,0.0,2.067096120752942,0.13325904310703854,-0.5858307932420663,-0.7362045758177133,289747.30641348555
Simulated_Player_512,-0.20721840892753537,-0.32613330588549466,0.7874690600715311,0.2569018501346975,1.8437252967994113,-0.4065798963204384,1.1169056815546168,0.5555775911056571,9.454424994340906,0.6550671175344704,0.8146790791305971,0.5326603165184424,2.086293007768757,0.764697237292896,199.5503718236363,0.7860717243610977,1.0640623505604296,0.0,2.0510998725899885,2.004517504856226,0.0,1.035140038699312,-0.3828700963061769,0.5271973147761202,-0.3654912831713526,44578.8780745709
Simulated_Player_513,-0.43773542974775054,-0.3451307282821999,0.7865190425731314,0.25601756538294823,0.15175429882259073,0.3142360199863207,0.9479507219001712,2.521382379420792,7.945034520927053,-0.892314998787039,-0.7833495944926181,0.8581626069674644,-0.41972203958687837,0.7729682035114402,132.0196594428387,-0.7242237631764569,-1.0255617039125546,0.0,0.0,1.0061694117383462,0.0,0.0,-0.31083287834029183,3.063909623769323,-0.5937033488657312,49005.813195349874
Simulated_Player_514,-0.7555138274618911,-0.16481217411358395,-1.0714248041046617,-1.5669862185156156,1.4119866412250983,0.6048951124105977,0.18591042424814994,-1.9499395759006037,11.770252052122414,-0.9568324981403842,-0.7862857126632773,0.6244664335035263,-0.7840082867637965,0.6908472084917963,101.2705804823878,-0.21551740669349945,-0.4208368464366576,0.0,0.0,1.0269406155434433,0.0,0.9865873471124227,-0.016292703400705075,-2.057212165635427,-0.786169650755944,1021624.7919790932
Simulated_Player_515,-1.1604611272478793,-0.1630949160244553,-1.160347603496217,-0.664282379654137,-0.8311128002361242,-1.264553563449533,2.0226358765268317,-0.5380168820583294,11.488647411821036,-0.10866620543714033,-0.4523778176753199,0.5406461114821101,0.6799911272409014,0.6548768847426577,199.223606347323,1.7527651494726184,1.5393402237347393,0.0,0.9596601908409562,0.9569080272453904,0.0,2.995917088535506,0.4271674445565967,-0.6184778279931284,-0.9984276583032587,147361.55752540432
Simulated_Player_516,0.859473896573717,-0.34641248850727285,1.3570993778713512,-0.03308760858492895,0.3497819677393075,-1.6906269442843613,1.2767234362917763,0.8576606451176608,11.988569083968558,0.6663206168748165,0.850848709065393,0.965540568292681,-0.6617746186835789,0.7314701757678431,95.16038205082427,-0.1896777874849513,-1.0961393373289767,0.0,1.7858740471464598,1.9700978354846133,0.0,0.9487540573785712,-0.5550763391198588,0.949424204864591,0.6994493801392889,516987.04148696363
Simulated_Player_517,1.25189250216663,0.03254489094131698,0.7048514912989918,-0.3610284852817189,-0.2564217972724145,1.3525828588152093,-1.2255181318104567,0.17026123961623185,0.0,2.281667283171566,3.9504317737815846,-0.054136813981492594,-0.648415504492655,0.5887118796211128,128.7195144404937,-0.017301725944914872,0.34287169960848174,0.0,3.1186696404500838,3.032367802676399,0.0,2.990793326912851,-0.40779816425415577,0.13583037109457402,1.1860055337070958,161368.35793555627
Simulated_Player_518,-0.14367675811031244,3.4458546109842105,0.6784703923499352,-1.6078571466786766,-1.5990932919326537,1.0369852314617416,-0.02274812062531049,-0.9187307391422529,11.406174926537227,-0.10914393516474684,0.23945241684714458,0.18637448828692832,-0.5587930225281493,0.621314525296753,120.81876328872164,-0.6669828278889278,0.9869250602357186,0.0,2.0227735971775993,2.005134998961785,0.0,1.9207939052932643,2.302334662468639,-0.9069543305081063,-0.3357260737019776,1813726.0617862213
Simulated_Player_519,0.49548233952358056,-0.3094513096564657,-1.1939170262698324,-1.2272201684930686,-1.057376433187419,-0.10395494627541492,0.12685832797074834,-0.15778040567149237,1.013439202468096,-0.10316659001448056,-0.3637033509439384,0.7434355644652779,0.020453617889027675,0.7804864037946768,149.60829189165057,-0.1276499455546028,0.9127585374939802,0.0,1.0462412337966887,0.9345216581708555,0.0,2.122852638309546,-0.5118314623160128,-0.21505280424857592,0.2659501296660699,1012223.2045806333
Simulated_Player_520,-0.8762491595164685,-0.552244077185263,0.0995484641501327,-0.6559591528253449,1.5582786465056915,0.8289642887420853,0.4237375962043346,0.8557550495293323,6.257521480209587,-0.10805499337608565,0.37113795979277,-2.3323731206613108,-0.34597612484159396,0.2427591135358664,145.93801041559135,-0.3118356977045733,0.08475148416456249,0.9895658139594946,1.8402297611599818,2.06242667827209,0.0,0.0,-0.3693168109343437,0.8831688341047644,-0.7966691351018325,315230.5811055416
Simulated_Player_521,1.018280865192192,-0.16965302815701502,-0.48366728141373116,-1.8179788153982441,1.3518037986928986,1.272358280936579,-0.23057407627609391,-1.2530844964032954,4.682662944855254,-0.11335258223734734,0.06533017734087078,1.4772204414016379,-0.8416813374194604,0.7933012923755611,108.47609586429597,0.0037992284493989377,-0.7517740662205307,0.0,1.8096750649221585,1.9388877763858825,0.0,0.9291826164187497,-0.4514030501143539,-1.3163496112365378,0.9280316662994001,108283.03528971862
Simulated_Player_522,0.33220027549454284,-0.7179318824765858,3.0194096619597794,0.5904785204751567,-0.4572870212720952,-0.08740624104828251,0.74879490913483,2.5528975278977604,12.828166984587074,-0.8809881167178023,-0.7925295081893203,0.5080824055568954,-0.026529792487443405,0.6680217034371756,68.86602009201385,-0.4522477565115906,0.7015881942353223,0.0,0.0,0.9850744773926526,0.0,0.953272295130543,-0.6985235903882906,2.773437551559965,0.12832975045893988,204080.98832669036
Simulated_Player_523,-1.0895900804743637,-0.7274216763744303,1.3504344286167338,-0.3445709991476588,-1.604987093576354,-1.8585267172217443,1.2419941203355505,-0.20289393246805978,10.449676050027609,-0.11183720250261547,-0.11735240880964973,0.593911327795022,0.1662467885760121,0.7761262569386982,135.95669019241922,-0.6978531427481443,0.014685330616396043,0.0,1.9743437948706841,1.7046415872075045,0.0,1.1132413914260886,-0.5569846350923581,-0.2174081519661438,-0.8531874600138286,93934.35994526622
Simulated_Player_524,0.5811878467852175,-0.37309035839664606,-0.5255992791321991,0.5866673198423745,0.5699985709766751,-1.2097452854309332,-0.4234092968455907,0.18080197462899728,2.2399816187821746,-0.9956579631190289,-0.7329993525343991,-1.2516144363628754,1.1992857006028959,0.4399400715503419,122.19992533841837,0.5214432233073831,0.12516219768530537,0.0,0.0,1.0463775236049542,0.0,0.0,-0.49202787995060354,0.14118697420935092,0.42002185723228014,10440.533949747352
Simulated_Player_525,2.235421108725326,-0.519461489562777,0.7153376181894384,1.171303324736697,0.438779756330749,1.2552243266785705,0.11893673663001894,0.18144777232230908,6.985503308254925,-0.11766586801347838,-0.5057504178354865,1.1951861916327235,-0.374580964862889,0.7966104130604442,86.26376415102168,-0.9295424336743874,-1.1778730248113525,0.0,1.021160264503877,1.0334600192843626,0.0,1.9743981207314212,-0.6821151397074177,0.14354555410922387,2.5483961821940024,158225.17254581352
Simulated_Player_526,-0.7435823174357118,0.21866319386082417,-0.5465834742056879,0.8866638658730231,1.5711345453060526,-1.1741831105097627,-0.49414842336782294,-0.49250387884296654,12.006005072510415,-0.8984415200182395,-0.7542049651450027,0.06100153707494532,-0.6434335189331004,0.6725005652792594,145.9750430633572,-0.29939550508780377,0.7738089253758251,0.0,0.0,1.0138611488136655,0.0,2.050328915096726,0.35788826761703857,-0.627487529028261,-0.77831259384686,1057829.8217873136
Simulated_Player_527,-1.793863888720994,-0.16681305955905154,-0.492133011520613,-0.9971413071185962,0.6934311893026535,1.1584143396426876,1.1301424683482335,-0.1767864781835517,5.595470398808107,0.7092276635948954,0.6947959943152895,-0.23895972484881944,-1.0947949675454158,0.6580978453069241,86.1979339950115,-1.0804780774418323,-1.4550379402190343,0.0,1.9442598765936208,1.9697777694995964,0.0,1.9934804453593051,2.580887106588555,-0.2356475756888348,-1.1449476982430618,96678.08096375689
Simulated_Player_528,0.42512180451284654,-0.5336119202880119,-1.1908455358850578,0.2786269237892132,1.4927282094195788,-0.7509006913315878,0.13120850020921393,0.1907835022682372,2.127634035192633,0.5937155160042539,0.537446564822982,0.7101915447966425,0.1189307563948812,0.7443781984540726,129.01274189682823,-0.4414256295349011,0.6710629488284795,0.0,2.1697616121606207,2.066290808494869,0.0,1.83815585715577,-0.5816266947768205,0.16245442910186073,0.1943805513636836,611803.7343110178
Simulated_Player_529,-1.5643715002025704,-0.5571068805839217,1.3371150033416932,0.25224773621225466,-0.5010468333684636,1.5061733222166667,-1.239965241102781,0.8550470058188294,7.98278945153636,-0.8441694074285091,-0.7361208868682394,0.17958490218611511,-0.778391131552254,0.6460830854347127,61.58962711274945,-1.160592890976145,0.4023099946234849,0.0,0.0,0.9844220235103983,0.0,3.013029242929403,0.15766388334902876,0.9693354842152304,-1.0830557506021832,209675.3559532775
Simulated_Player_530,0.3395657613414149,-0.32357626317587734,-0.4582026532027352,-0.6297643874003357,0.5912527311749964,-0.7933697979575088,0.5856552165758706,0.1683133582950893,26.360939806016656,2.1297702560732206,3.676064765875434,-0.21399271929886418,0.020839346129553037,0.6405300904373015,96.21034866262598,-0.49287538310652,-0.2512673830617349,0.0,3.0705270308805734,2.5336351680056097,0.0,0.964497239087035,-0.46811512163191027,0.13793322536447308,0.0929699922087048,2666032.285030613
Simulated_Player_531,2.0758410155123106,-0.37075777792320275,1.3322620824507747,1.5038354323431324,0.528728914472249,1.3264316806572036,0.05136025590012879,0.5598258169563202,6.07213440058177,-0.9217662793609334,-0.7686254272740844,-0.29163299492523576,-0.5935269428539705,0.6226924621690576,93.40003047259275,-0.30260785785901295,-0.38016972557276346,0.0,0.0,0.999642737089176,0.0,0.9864928980553703,-0.6608807101779732,0.5778488507233689,2.5884403915104066,26081.099389904863
Simulated_Player_532,1.407997268726768,-0.6942971054025541,0.08988941406219376,0.8137472423480985,0.5066430470352217,1.1184503062499513,1.3143693280470001,1.6083047865341538,0.0,1.4499141239931375,1.8141118100867109,0.5857420125920821,-0.691576939844699,0.7692183197836674,139.64445177258386,-0.22743075355579817,-0.4545676371804098,0.0,3.1566635938077527,2.895915173728804,0.0,2.0215725031225484,-0.7304453791167896,1.729450626078732,1.4574203577909586,189586.98170898343
Simulated_Player_533,0.5734270676384055,-0.5497446785788661,0.10076299444730488,0.25495588832987975,-1.4954667512484126,-0.03197003524759914,-0.47959909808352147,-0.18708818597719581,0.0,-0.8716397231407383,-0.7721840916924556,1.182071130235064,0.8149235309910441,0.736160294886866,147.6144284839652,0.09132054653247695,-1.143270409744808,0.0,0.0,1.0856976924702249,0.0,2.030819708511864,-0.6031420469760438,-0.2228244486412053,0.3900566757468557,52365.169830761406
Simulated_Player_534,-1.3499947201203841,-0.15580578784619264,1.3259917204801213,1.420460685044986,0.3374953046887542,-1.3926078133504418,0.8892415366240383,-0.5324419709939789,1.0023111107022742,-0.8748529965218679,-0.7267032100594746,-1.8675749826010632,-0.37288501621391973,0.31302752928621874,98.47071651555493,-1.053910071392162,0.18205946797143113,1.0229727613165198,0.0,1.074280021782541,0.0,1.8994952777260043,0.7243420444952052,-0.6171867806102406,-1.0400619480452178,10012.758993331321
Simulated_Player_535,-0.7304898100095063,-0.1617761897043039,0.6469614660726242,1.8889297042984283,-1.3227333818295939,1.2950005689050643,0.8849739908015584,-2.37912324728938,11.1634223635934,0.7195453919773771,0.11321592471989256,0.9238553560961237,0.03159620199295835,0.7568785385407882,200.72629912644268,0.07641101687253658,-0.9929530066668145,0.0,1.8662098648688257,1.8391494389159528,0.0,0.9210140140888273,-0.06873293328015691,-2.1679669999377156,-0.7287362338142044,128737.10539017405
Simulated_Player_536,-0.8571130792594529,-0.5319740734949796,0.7303613394827297,-0.3122248454474103,-0.7355280031301257,-1.7818546582185917,0.274348205707715,-0.18623661410099998,7.910671866552892,1.4389105633695158,2.6752251916264163,0.49132033646006745,0.5149052676875189,0.7029595203230898,120.00646948982701,-0.008703255562902908,0.5118983359605336,0.0,2.990686561544517,3.1076458627010504,0.0,0.0,-0.331340392130979,-0.23861117455707637,-0.867919068670185,101243.6783494625
Simulated_Player_537,0.10719884979810189,-0.34856850535220596,0.08170518600430479,-1.2789544138651812,-0.2503431797923922,1.1628578405592225,-0.4613317091319971,-2.1870611429603346,3.0772233642053206,-0.9136033796948557,-0.8290756851603727,0.0033506980258318727,0.3076506216858671,0.53969940165691,75.55391047524834,-0.4874259810460262,-1.1808750380082458,0.0,0.0,1.0441391643434768,0.0,1.9950448599041049,-0.4361431878579105,-1.980382592154967,-0.12314663129670725,189926.71226505574
Simulated_Player_538,-0.3341109459852807,-0.14611218310871077,0.08573211604691991,0.9181285990880143,0.5778961201039187,1.3704615354274199,0.4041289637399817,-0.5471552006633882,11.253885953256777,-0.10618029381235121,-0.11002656504946441,1.024982779001911,-0.6541581211346063,0.7503701387018233,41.783932030043836,-1.273958172259973,-1.2498739776310024,0.0,2.0189432054842826,2.0867878540513454,0.0,1.1093699283057925,-0.20324140681803066,-0.6582788135216915,-0.5066189830080152,236482.63343092587
Simulated_Player_539,0.33034725737647497,-0.40415121840997953,-0.5009961640471192,-0.6406040074473434,0.5674715907238672,-0.7589634507023645,0.5404780627741115,0.19166642197452816,26.737476901501346,2.292920065564891,4.15578732439371,-0.23016256265078378,0.020665451859000337,0.6455934137015776,101.36107793884166,-0.502194244078024,-0.26647410192981263,0.0,2.809324808528796,3.0836675113748027,0.0,1.0272756357928117,-0.4960844667484316,0.14163635487503454,0.09093592843853601,2377509.697584897
Simulated_Player_540,-0.8004064317644115,-0.15226422228304826,1.3638726472442135,0.27548584238756824,-1.6548795896340658,-1.648099258494018,-0.23525805975147446,0.17675499002494974,10.885219173777323,1.4653121233265693,-0.13113126958498622,-1.2045783634454084,0.7722405131032142,0.3862799584632314,151.96443041542238,0.8346800039411036,0.21696805385827855,0.0,1.8423000514556223,3.275222982306494,0.0,0.9378200618024721,-0.00845897515165674,0.14778318792307707,-0.8079420712577422,276838.8801075885
Simulated_Player_541,0.9173117482064634,-0.359660156113278,1.376266753847763,-0.03095304648922611,0.34935770317123804,-1.7265747030904273,1.1516212303800928,0.9145385811307896,10.895969515531778,0.7343218556163,0.8652883626335702,0.9628694631725093,-0.6172674048571313,0.7911334161150201,91.4025317616844,-0.1954223134317115,-1.0707192241580699,0.0,2.060317704481157,2.0296624484916634,0.0,0.9986839218349479,-0.5462260379436622,0.8546522155377506,0.7397943032607561,504078.7308535234
Simulated_Player_542,-1.4033971405537038,-0.7854767149890541,0.7417381846369134,0.2733187115138875,0.8495367222932348,0.4891504449281562,1.4804245292657219,0.170132682242001,2.0786254034572744,-0.9213587185558306,-0.722720534417443,-0.6279043031693426,-0.8984960847240225,0.516869243022653,152.99460825086092,0.03948057910778262,1.5795087237222736,0.0,0.0,0.9569301566869005,0.0,1.0078320562964465,-0.4638918109138517,0.13559800018214196,-0.9717419709318182,274685.8416902262
Simulated_Player_543,-1.05921940522403,2.0348104956478323,-1.0466581417891132,-0.6299345236810916,0.09086465925210228,1.0028757790316505,0.2567127966502218,-0.19011616642989926,0.0,1.3453390175750706,0.9663762851606111,-0.11975816224012312,0.041611329716556275,0.6315213747481504,215.1293068898108,0.8957491764496183,0.5138666488505687,0.0,2.904170844843614,2.8125931882716975,0.0,0.0,3.701880427461759,-0.21445024051817685,-0.9085171293477423,52388.70725525437
Simulated_Player_544,0.34505529658742895,-0.7033423263323791,3.4172605510796092,0.6775918789347863,-0.4359459196683616,-0.09371467669610378,0.7514490949937646,2.2694087224464834,13.4735980193517,-0.9580369272556889,-0.7634915885948274,0.5590896626540396,-0.026744677549951152,0.6654169399563088,73.43379891806902,-0.41345115641190955,0.8189481180779888,0.0,0.0,0.9804860736386677,0.0,1.0571151215542776,-0.7436646586871377,2.6309243200875825,0.12510554408845134,216179.51156344175
Simulated_Player_545,0.77688532921015,-0.3308586996002439,-0.49507377776203126,-1.4173624925857373,-0.8989383398504629,1.4362694783367789,-0.27519031230191515,-0.4987876883901164,1.9812137526981362,-0.09982575192072736,0.38050127950174234,0.9343845796382757,0.7458180051211063,0.7904125220475346,158.8401816597295,0.5398390816529701,-0.827270940646122,0.0,1.9335358919910086,2.000649367658038,0.0,1.0401611901850556,-0.49114772922388183,-0.561781251112253,0.5647298833051105,98122.8077686685
Simulated_Player_546,1.3801701336691803,-0.15781572019693188,-1.2114576223895417,0.5798987397997655,-0.1541467369124922,-0.6779669005838312,-0.17039975641300778,-0.5752650032943114,14.098515220497772,-0.9369417202755788,-0.7451278450540559,-1.5593529220898001,-0.23726779553310284,0.3376025141289477,109.60257029435616,-0.31369405440317566,1.5724002702941162,0.0,0.0,0.9522274800346121,0.0,3.0691413695272463,-0.48126664325775353,-0.5752963309911869,1.4989086763203456,400978.2120869506
Simulated_Player_547,0.27347611130542804,-0.8503095110091491,0.7264880937284758,-0.03275998858565968,0.8662093062833922,-0.48880055263364836,1.1715945414034594,0.8346019687896806,2.075817030819803,-0.8726582092282598,-0.7327148808985762,-0.5353704539134293,1.0909370426056375,0.5823919026668906,248.3733305570666,1.3381981604001925,-0.4148192933048496,0.0,0.0,1.0470156754813096,0.0,0.0,-0.7630733711224934,0.9342761809671924,0.04593844128812663,96347.20855891526
Simulated_Player_548,0.3990510941374939,-0.5329826024967381,1.3250402493027469,-0.03485499126003553,0.37241564639222385,-1.649045278437474,0.8285399250717256,0.5066735027341013,10.832274285791692,-0.10706521818502947,-0.1058206970843716,-0.16872348787554908,-0.7477735954132214,0.6873417934583783,102.10855942136901,-1.0512063775929466,-0.4712689560166426,0.0,2.000968769330013,2.2130169893891805,1.003384758592587,3.157490140418138,-0.6025685682462334,0.5027836721815621,0.17304941294200682,102215.71522326647
Simulated_Player_549,-1.0648172863206578,0.029305711114419434,1.2761149607309652,0.265548024899904,0.47071489380172227,1.496956411684518,0.8268684785707755,-0.5813404273006363,12.409664555556747,-0.10893326546121535,-0.5382213088088529,-2.4076254348685038,-0.31983277380367103,0.25925297403945813,225.93915813831393,1.2215585761149805,1.4966584188708534,0.9312043694640745,1.0458463317586362,1.0310828721353875,0.0,3.0774521419003786,0.34548611927548045,-0.5798617644573932,-0.8999194671441283,260428.68172746294
Simulated_Player_550,0.2988072036673187,0.029101259015785752,1.3616254333074327,-0.034440752424313194,0.21062612951008367,0.20910893911243666,-0.8587542693928762,0.5230161985165688,1.0435717832190872,-0.8776681261476201,-0.7949233586223199,0.42015619998777165,0.054812866997520165,0.61712296553044,173.5164141763821,0.303281396030739,0.21300356112063032,0.0,0.0,1.0351717496075916,0.0,1.0382799158508476,-0.223439414898395,0.5128288237331653,0.08330757838716663,23421.08696335512
Simulated_Player_551,-0.21622922670822164,-0.321959301991662,0.6422863627407595,0.2914028252641536,1.9515714306107075,-0.40252446375991113,1.1795149983504716,0.5665409590248776,10.040580936660255,0.6537806744215794,0.8065305102505695,0.5279898787306236,2.373658109224792,0.6786243875928358,197.0463862244166,0.7768130263707078,1.0428901135579691,0.0,2.073830743323667,1.8992507916430916,0.0,1.0025792812165897,-0.3807334639281939,0.5065818862509407,-0.377262209214565,53388.48070207104
Simulated_Player_552,-0.6410955186461764,2.983378324643092,0.6898029587229331,-0.033629463530816806,-0.38985828740053124,0.4505580453624537,1.483683594473779,0.9828722306555325,11.503213897215602,0.6523342128346238,0.6496538092051354,-0.6231594950616652,0.9139577875995833,0.4448838530329216,189.64303676542602,1.5010457562298378,-0.5151579058144243,0.0,2.0159552921529724,2.011986934667987,0.0,1.8964020056583013,3.108970094221857,0.9532678890712761,-0.7216989241053579,26093.800213262162
Simulated_Player_553,0.6774553324980745,-0.35633915396161076,-0.4903835129754538,-1.5125262638144679,-0.9667342047258575,1.3808013404096688,-0.24846691840866916,-0.5425593830301485,1.842741263177995,-0.10673604625294787,0.36878863033157017,1.0242832526592331,0.7955403147382222,0.7090696754046537,141.88952055731693,0.5395287308808107,-0.8157465770033259,0.0,1.8225409932631058,1.8329931263753414,0.0,0.9121742755984359,-0.5388316106452237,-0.5624497725724967,0.5554161240573876,91701.04095416641
Simulated_Player_554,0.12899870336919836,-0.162044628764785,0.08568236437063775,0.5541285846207318,-0.30625537912924977,-1.1324958996388859,-1.0365774171071775,-3.2094874538368203,28.15274355162876,-0.9354629221231124,-0.7412069053300951,-1.8088774988856624,-0.30902000617912095,0.3568740445765037,75.01967636230148,-0.4170656824667214,0.07861259563014192,0.0,0.0,1.0883881401190871,0.0,2.845813179907971,-0.37067266247672814,-2.984129257071094,-0.08432806726394469,1571221.447383262
